state,action,next_state,reward,done
"[-0.9956444549560547, 0.029999992847442626, -0.5448618316650391, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, -0.19701281189918518, 0.9789090156555176, -1.5564376831054687, 0.20500550270080567, 3.4513839721679687, 0.3791645431518555]","[1.0, 0.5207588076591492]","[-0.9868116760253907, 0.029999992847442626, -0.585648307800293, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, 0.23357318341732025, 0.9704515933990479, -1.4681098937988282, 0.20500550270080567, 3.04351921081543, 0.3385318756103516]",0.5,False
"[-0.9862472534179687, 0.029999992847442626, -0.5882545852661133, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, 0.23537194728851318, 0.969987690448761, -1.4624656677246093, 0.20500550270080567, 3.0174564361572265, 0.33594459533691406]","[0.0, -0.8210458159446716]","[-0.9854849243164062, 0.029999992847442626, -0.591774787902832, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, -0.39256682991981506, 0.9176538586616516, -1.4548423767089844, 0.20500550270080567, 2.982254409790039, 0.3324520492553711]",-0.15074539184570312,False
"[-0.9854849243164062, 0.029999992847442626, -0.591774787902832, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, -0.39256682991981506, 0.9176538586616516, -1.4548423767089844, 0.20500550270080567, 2.982254409790039, 0.3324520492553711]","[1.0, 0.691871702671051]","[-0.9725666046142578, 0.029999992847442626, -0.6314568710327149, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, 0.15801897644996643, 0.9849244952201843, -1.3256591796875, 0.20500550270080567, 2.585433578491211, 0.2912707710266113]",0.5,False
"[-0.9717411041259766, 0.029999992847442626, -0.6339925765991211, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, 0.15945640206336975, 0.984646737575531, -1.3174041748046874, 0.20500550270080567, 2.5600765228271483, 0.28864463806152346]","[1.0, -0.8003338575363159]","[-0.9365953826904296, 0.029999992847442626, -0.6617383575439453, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, -0.5149175524711609, 0.8532675504684448, -0.9659469604492188, 0.20500550270080567, 2.2826187133789064, 0.24870521545410157]",0.5,False
"[-0.9344367218017579, 0.029999992847442626, -0.6633040618896484, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, -0.5196636915206909, 0.8503113389015198, -0.9443603515625, 0.20500550270080567, 2.266961669921875, 0.24643373489379883]","[1.0, 0.7126208543777466]","[-0.9161576843261718, 0.029999992847442626, -0.7043169403076172, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, 0.005595475435256958, 0.9948077201843262, -0.7615699768066406, 0.20500550270080567, 1.8568328857421874, 0.2017385482788086]",0.5,False
"[-0.9151596069335938, 0.029999992847442626, -0.706789779663086, -0.8400006866455079, 0.009499442577362061, -0.8900002288818359, 0.005669713020324707, 0.9946678876876831, -0.7515892028808594, 0.20500550270080567, 1.8321044921875, 0.19908592224121094]","[0.0, -0.33235666155815125]","[-0.9138116455078125, 0.029999992847442626, -0.7101296997070312, -0.8399933624267578, 0.009492394924163818, -0.8899941253662109, -0.2510269582271576, 0.9622796177864075, -0.7381828308105469, 0.20507597923278809, 1.7986442565917968, 0.19550168991088868]",-0.14157676696777344,False
"[-0.9138116455078125, 0.029999992847442626, -0.7101296997070312, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.2510265111923218, 0.962279736995697, -0.73818359375, 0.20507660508155823, 1.7986434936523437, 0.195501651763916]","[0.0, 0.5034186244010925]","[-0.9138116455078125, 0.029999992847442626, -0.7101296997070312, -0.8399932861328125, 0.009492331743240356, -0.8899939727783203, 0.1389748603105545, 0.9847245812416077, -0.73818359375, 0.2050766110420227, 1.7986427307128907, 0.19550159454345703]",-0.49999427795410156,False
"[-0.9138116455078125, 0.029999992847442626, -0.7101296997070312, -0.8399932861328125, 0.009492331743240356, -0.8899939727783203, 0.1389748603105545, 0.9847245812416077, -0.73818359375, 0.2050766110420227, 1.7986427307128907, 0.19550159454345703]","[0.0, -0.6337680816650391]","[-0.9138116455078125, 0.029999992847442626, -0.7101296997070312, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.3480547368526459, 0.9315871000289917, -0.73818359375, 0.20507660508155823, 1.7986434936523437, 0.195501651763916]",-0.5000057220458984,False
"[-0.9138030242919922, 0.030000457763671873, -0.7101279449462891, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.34810489416122437, 0.931567907333374, -0.7380973815917968, 0.2050812542438507, 1.7986610412597657, 0.19550006866455077]","[0.0, 0.4997241199016571]","[-0.9138031005859375, 0.02999997615814209, -0.7101280212402343, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.0346737802028656, 0.9938782453536987, -0.73809814453125, 0.20507643818855287, 1.7986602783203125, 0.19549997329711913]",-0.49999046325683594,False
"[-0.9138031005859375, 0.029999985694885253, -0.7101280212402343, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.0346737802028656, 0.9938782453536987, -0.73809814453125, 0.20507653355598449, 1.7986602783203125, 0.19549997329711913]","[0.0, -0.3051200807094574]","[-0.9138031005859375, 0.029999990463256836, -0.7101280212402343, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.20221766829490662, 0.9737064838409424, -0.73809814453125, 0.20507658123970032, 1.7986602783203125, 0.19549997329711913]",-0.5,False
"[-0.9138031005859375, 0.029999990463256836, -0.7101280212402343, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.20221766829490662, 0.9737064838409424, -0.73809814453125, 0.20507658123970032, 1.7986602783203125, 0.19549997329711913]","[1.0, 0.33253708481788635]","[-0.9001612091064453, 0.029999990463256836, -0.749566650390625, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.07110181450843811, 0.9885567426681519, -0.6016792297363281, 0.20507658123970032, 1.4042739868164062, 0.15414472579956054]",0.5,False
"[-0.8992894744873047, 0.029999990463256836, -0.7520867919921875, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.07233825325965881, 0.9881527423858643, -0.5929618835449219, 0.20507658123970032, 1.3790725708007812, 0.15150912284851073]","[1.0, -0.3996387720108032]","[-0.8727626037597657, 0.029999990463256836, -0.7886867523193359, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.32193776965141296, 0.9276780486106873, -0.32769317626953126, 0.20507658123970032, 1.0130729675292969, 0.10843228340148926]",0.5,False
"[-0.8727626037597657, 0.029999990463256836, -0.7886867523193359, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.32193776965141296, 0.9276780486106873, -0.32769317626953126, 0.20507658123970032, 1.0130729675292969, 0.10843228340148926]","[1.0, 0.5351401567459106]","[-0.8606330871582031, 0.029999990463256836, -0.835551986694336, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.12769083678722382, 0.9345188140869141, -0.20639801025390625, 0.20507658123970032, 0.5444206237792969, 0.06172927379608154]",0.5,False
"[-0.8600340270996094, 0.029999990463256836, -0.8381505584716797, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.13304570317268372, 0.9286969304084778, -0.20040740966796874, 0.20507658123970032, 0.5184349060058594, 0.05924477100372314]","[0.0, 0.17367568612098694]","[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.2647031843662262, 0.8918628692626953, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]",-0.1670975685119629,False
"[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.2647031843662262, 0.8918628692626953, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]","[0.0, -0.4985233247280121]","[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.09567412734031677, 0.9253829717636108, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]",-0.5,False
"[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.09567412734031677, 0.9253829717636108, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]","[0.0, 0.5673829317092896]","[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.3125265836715698, 0.8762500882148743, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]",-0.5,False
"[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.3125265836715698, 0.8762500882148743, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]","[0.0, -0.6484326124191284]","[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.1543470025062561, 0.9174225330352783, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]",-0.5,False
"[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.1543470025062561, 0.9174225330352783, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]","[1.0, 0.5932432413101196]","[-0.8563363647460938, 0.029999990463256836, -0.8779435729980469, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, 0.5313774347305298, 0.46117568016052246, -0.1634307861328125, 0.20507658123970032, 0.1205047607421875, 0.028859560489654542]",1000.0,True
"[-0.8592249298095703, 0.029999990463256836, -0.8416603088378907, -0.8399932861328125, 0.009492332339286804, -0.8899940490722656, -0.1543470025062561, 0.9174225330352783, -0.19231643676757812, 0.20507658123970032, 0.48333740234375, 0.05591574668884278]","[1.0, 0.5932432413101196]","[-0.8562622833251953, 0.029999990463256836, -0.8788751220703125, -1.2, 0.009532549977302551, -0.51, -0.6210250854492188, -0.7827405333518982, 3.437377166748047, 0.20467440485954286, -3.688751220703125, 0.5046220397949219]",-3.5,False
"[-0.8562622833251953, 0.029999990463256836, -0.8788756561279297, -1.2, 0.009532306790351868, -0.51, -0.621024489402771, -0.7827410101890564, 3.437377166748047, 0.20467683672904968, -3.688756561279297, 0.5046224212646484]","[1.0, 0.9999842047691345]","[-0.8591159820556641, 0.029999990463256836, -0.8822230529785157, -1.2, 0.009526249170303345, -0.51, -0.9915845990180969, -0.1229526698589325, 3.4088401794433594, 0.2047374129295349, -3.7222305297851563, 0.5051446151733399]",-1.7981247305870056,False
"[-0.8591159820556641, 0.029999990463256836, -0.8822230529785157, -1.2, 0.00952569603919983, -0.51, -0.9915845394134521, -0.1229526698589325, 3.4088401794433594, 0.20474294424057007, -3.7222305297851563, 0.5051446533203126]","[0.0, 0.999989926815033]","[-0.8625982666015625, 0.02999997615814209, -0.8873048400878907, -1.2, 0.009520182609558106, -0.51, -0.7953495383262634, 0.6048012375831604, 3.374017333984375, 0.20479793548583985, -3.7730484008789062, 0.5065750885009765]",-0.6430435180664062,False
"[-0.8625982666015625, 0.02999997615814209, -0.8873048400878907, -1.2, 0.009520182609558106, -0.51, -0.7953495383262634, 0.6048012375831604, 3.374017333984375, 0.20479793548583985, -3.7730484008789062, 0.5065750885009765]","[0.0, 0.9999708533287048]","[-0.8625982666015625, 0.029999992847442626, -0.8873048400878907, -1.2, 0.009520182609558106, -0.51, -0.13476070761680603, 0.9900530576705933, 3.374017333984375, 0.20479810237884521, -3.7730484008789062, 0.5065750885009765]",-0.5,False
"[-0.8625982666015625, 0.029999992847442626, -0.8873048400878907, -1.2, 0.009520182609558106, -0.51, -0.13476070761680603, 0.9900530576705933, 3.374017333984375, 0.20479810237884521, -3.7730484008789062, 0.5065750885009765]","[1.0, 0.996955931186676]","[-0.8660420227050781, 0.029999992847442626, -0.8453568267822266, -1.2, 0.009520182609558106, -0.51, 0.6446904540061951, 0.7632203102111816, 3.339579772949219, 0.20479810237884521, -3.353568267822266, 0.4737209701538086]",0.5,False
"[-0.8660420227050781, 0.029999992847442626, -0.8453568267822266, -1.2, 0.009520182609558106, -0.51, 0.6446904540061951, 0.7632203102111816, 3.339579772949219, 0.20479810237884521, -3.353568267822266, 0.4737209701538086]","[0.0, -0.9986839294433594]","[-0.8663367462158204, 0.029999992847442626, -0.8417671203613282, -1.2, 0.009520182609558106, -0.51, -0.07786452770233154, 0.996015191078186, 3.3366325378417967, 0.20479810237884521, -3.317671203613281, 0.47097774505615236]",-0.225677490234375,False
"[-0.8663367462158204, 0.029999992847442626, -0.8417671203613282, -1.2, 0.009520182609558106, -0.51, -0.07786452770233154, 0.996015191078186, 3.3366325378417967, 0.20479810237884521, -3.317671203613281, 0.47097774505615236]","[1.0, 0.9899097681045532]","[-0.870037841796875, 0.029999992847442626, -0.8002008056640625, -1.2, 0.009520182609558106, -0.51, 0.6886328458786011, 0.7236141562461853, 3.29962158203125, 0.20479810237884521, -2.902008056640625, 0.439898796081543]",0.5,False
"[-0.870037841796875, 0.029999992847442626, -0.8002008056640625, -1.2, 0.009520182609558106, -0.51, 0.6886328458786011, 0.7236141562461853, 3.29962158203125, 0.20479810237884521, -2.902008056640625, 0.439898796081543]","[1.0, -0.9992594718933105]","[-0.9049160766601563, 0.029999992847442626, -0.767685546875, -1.2, 0.009520182609558106, -0.51, -0.02062702178955078, 0.9984233379364014, 2.9508392333984377, 0.20479810237884521, -2.57685546875, 0.3922955322265625]",0.5,False
"[-0.90696044921875, 0.029999992847442626, -0.7659733581542969, -1.2, 0.009520182609558106, -0.51, -0.02076786756515503, 0.9984016418457031, 2.9303955078125, 0.20479810237884521, -2.559733581542969, 0.38963310241699217]","[0.0, 0.9332720041275024]","[-0.9097217559814453, 0.029999992847442626, -0.7636607360839843, -1.2, 0.009520182609558106, -0.51, 0.6524274349212646, 0.75599205493927, 2.902782440185547, 0.20479810237884521, -2.536607360839844, 0.38603710174560546]",-0.14039993286132812,False
"[-0.9097217559814453, 0.029999992847442626, -0.7636607360839843, -1.2, 0.009520182609558106, -0.51, 0.6524274349212646, 0.75599205493927, 2.902782440185547, 0.20479810237884521, -2.536607360839844, 0.38603710174560546]","[0.0, -0.9991073608398438]","[-0.9097217559814453, 0.029999992847442626, -0.7636607360839843, -1.2, 0.009520182609558106, -0.51, -0.0725330114364624, 0.9959540367126465, 2.902782440185547, 0.20479810237884521, -2.536607360839844, 0.38603710174560546]",-0.5,False
"[-0.9097217559814453, 0.029999992847442626, -0.7636607360839843, -1.2, 0.009520182609558106, -0.51, -0.0725330114364624, 0.9959540367126465, 2.902782440185547, 0.20479810237884521, -2.536607360839844, 0.38603710174560546]","[0.0, 0.9706197381019592]","[-0.9097217559814453, 0.029999992847442626, -0.7636607360839843, -1.2, 0.009520182609558106, -0.51, 0.6353509426116943, 0.7703990936279297, 2.902782440185547, 0.20479810237884521, -2.536607360839844, 0.38603710174560546]",-0.5,False
"[-0.9097217559814453, 0.029999992847442626, -0.7636607360839843, -1.2, 0.009520182609558106, -0.51, 0.6353509426116943, 0.7703990936279297, 2.902782440185547, 0.20479810237884521, -2.536607360839844, 0.38603710174560546]","[1.0, -0.9990280866622925]","[-0.9460655212402344, 0.029999992847442626, -0.7375400543212891, -1.199998779296875, 0.009511864185333252, -0.5100077819824219, -0.10704934597015381, 0.9924427270889282, 2.5393325805664064, 0.20488128662109376, -2.2753227233886717, 0.3415740203857422]",0.5,False
"[-0.9482308959960938, 0.029999992847442626, -0.7359838104248047, -1.199998779296875, 0.009511864185333252, -0.5100077819824219, -0.1078852117061615, 0.9923237562179565, 2.5176788330078126, 0.20488128662109376, -2.259760284423828, 0.33892772674560545]","[0.0, 0.9606224894523621]","[-0.9511556243896484, 0.029999992847442626, -0.7338819122314453, -1.199998779296875, 0.009511864185333252, -0.5100077819824219, 0.6000860929489136, 0.7975990176200867, 2.4884315490722657, 0.20488128662109376, -2.2387413024902343, 0.33535400390625]",-0.14262771606445312,False
"[-0.9511556243896484, 0.029999992847442626, -0.7338819122314453, -1.199998779296875, 0.009511864185333252, -0.5100077819824219, 0.6000860929489136, 0.7975990176200867, 2.4884315490722657, 0.20488128662109376, -2.2387413024902343, 0.33535400390625]","[1.0, -0.9986354112625122]","[-0.9879650115966797, 0.029999992847442626, -0.7090586853027344, -1.199998779296875, 0.009511864185333252, -0.5100077819824219, -0.15942919254302979, 0.9847049713134766, 2.1203376770019533, 0.20488128662109376, -1.990509033203125, 0.29154645919799804]",0.5,False
